7.50000000000000	9
2.50000000000000	1.30000000000000
2.30000000000000	3.60000000000000
2.90000000000000	9.30000000000000
0.600000000000000	6
1.70000000000000	8.40000000000000
1.70000000000000	5.10000000000000
10	3.60000000000000
0.500000000000000	2.20000000000000
4	3.40000000000000
2.30000000000000	9.40000000000000
6.90000000000000	9.70000000000000
4.40000000000000	9.50000000000000
0.100000000000000	6.20000000000000
8.10000000000000	2.40000000000000
9.40000000000000	7.70000000000000
8.30000000000000	5.80000000000000
8	3.30000000000000
2.30000000000000	3.20000000000000
5.90000000000000	8.30000000000000
3	4.10000000000000
8.70000000000000	6.20000000000000
10	2.10000000000000
8.30000000000000	6.80000000000000
2.50000000000000	4.80000000000000
4	6
8.10000000000000	1.10000000000000
8.30000000000000	8.50000000000000
3.60000000000000	4.40000000000000
5.80000000000000	7.10000000000000
7.50000000000000	7.60000000000000
3.90000000000000	4.30000000000000
9.60000000000000	5.80000000000000
8.50000000000000	2.80000000000000
6.30000000000000	5.90000000000000
9.70000000000000	0.900000000000000
5.10000000000000	5.30000000000000
1	9.10000000000000
8.90000000000000	4.40000000000000
7.90000000000000	1.50000000000000
6.20000000000000	2.70000000000000
4.50000000000000	8.50000000000000
2	3.10000000000000
4.90000000000000	3.40000000000000
8	9.90000000000000
1.60000000000000	2.40000000000000
7.10000000000000	3.80000000000000
9.80000000000000	9.80000000000000
6.50000000000000	8.70000000000000
4.10000000000000	6.40000000000000
9.90000000000000	5.60000000000000
9.40000000000000	7.30000000000000
4.90000000000000	6.40000000000000
8.90000000000000	2
4	10
4.10000000000000	6.60000000000000
9.10000000000000	10
6.60000000000000	1.10000000000000
0.400000000000000	6.20000000000000
5.70000000000000	9.70000000000000
7.50000000000000	6.70000000000000
5.30000000000000	2.60000000000000
9.70000000000000	5.50000000000000
0.400000000000000	7
5.20000000000000	0.600000000000000
9	3.40000000000000
2.30000000000000	1.20000000000000
3.20000000000000	2.30000000000000
6.60000000000000	0.700000000000000
2.80000000000000	2.90000000000000
